"jobTitle","salary","description","benefits"
"Data Architect – R01548796","n/a","Data Architect - R01548796

About Brillio:



Brillio is one of the fastest growing digital technology service providers and a partner of choice for many Fortune 1000 companies seeking to turn disruption into a competitive advantage through innovative digital adoption. Brillio, renowned for its world-class professionals, referred to as ""Brillians"", distinguishes itself through their capacity to seamlessly integrate cutting-edge digital and design thinking skills with an unwavering dedication to client satisfaction.
Brillio takes pride in its status as an employer of choice, consistently attracting the most exceptional and talented individuals due to its unwavering emphasis on contemporary, groundbreaking technologies, and exclusive digital projects. Brillio's relentless commitment to providing an exceptional experience to its Brillians and nurturing their full potential consistently garners them the Great Place to Work® certification year after year.

Consultant
Primary Skills
SQL Server, Stream Analytics, CosmosDB, ETL Fundamentals, Purview, SQL, Event Hub, SQL (Basic + Advanced), Python, Data Warehousing, ADLS G2, AZure Monitoring, Synapse, Data Factory, Logic App, Modern Data Platform Fundamentals, Databricks, Data Explorer, Data Modelling Fundamentals, PLSQL, T-SQL, Stored Procedures, Blob
Job requirements

Role: Data Architect
Location: Dallas, TX (remote)
Contract


Experienced in Data architecture patterns including building frameworks for data migration, data ingestion and storage using Databricks, AWS and other technologies available within client EDS landscape.
Experienced with ETL pipeline development using PySpark and/or Spark SQL
Experienced with ingesting various types of data sources (REST API, JDBC/ODBC source) into analytical platforms
Strong understanding of Databricks and Apache Airflow
Have a conceptual understanding of logical data modeling and/or database modeling.


Know more about:
DAI: https://www.brillio.com/services-data-analytics/
Know what it’s like to work and grow at Brillio: https://www.brillio.com/join-us/
Equal Employment Opportunity Declaration
Brillio is an equal opportunity employer to all, regardless of age, ancestry, colour, disability (mental and physical), exercising the right to family care and medical leave, gender, gender expression, gender identity, genetic information, marital status, medical condition, military or veteran status, national origin, political affiliation, race, religious creed, sex (includes pregnancy, childbirth, breastfeeding, and related medical conditions), and sexual orientation.
#LI-SR1
Know what it’s like to work and grow at Brillio: Click here

Salary: 80-85 USD per-hour-wage","n/a"
